v_cost,loss,tpr,fpr,p_fake,log10_lambda,loss_aversion
1.826904978044331107e-01,2.164161713793873787e+00,9.133125143777578447e-01,1.653094172105193382e-01,6.088974353857338206e-01,1.687615144997835159e+00,2.522426612675189972e+00
2.425507590174674766e-02,1.947020692750811577e+00,9.133125143777578447e-01,1.653094172105193382e-01,6.088974353857338206e-01,1.687615144997835159e+00,2.522426612675189972e+00
2.425507590174674766e-02,2.164161713793873787e+00,7.269330245163291293e-01,1.653094172105193382e-01,6.088974353857338206e-01,1.687615144997835159e+00,2.522426612675189972e+00
2.425507590174674766e-02,2.164161713793873787e+00,9.133125143777578447e-01,1.652672757394611780e-02,6.088974353857338206e-01,1.687615144997835159e+00,2.522426612675189972e+00
2.425507590174674766e-02,2.164161713793873787e+00,9.133125143777578447e-01,1.653094172105193382e-01,2.582485041581094043e-01,1.687615144997835159e+00,2.522426612675189972e+00
2.425507590174674766e-02,2.164161713793873787e+00,9.133125143777578447e-01,1.653094172105193382e-01,6.088974353857338206e-01,-2.724581658840179443e-01,2.522426612675189972e+00
2.425507590174674766e-02,2.164161713793873787e+00,9.133125143777578447e-01,1.653094172105193382e-01,6.088974353857338206e-01,1.687615144997835159e+00,2.035891154780983925e+00
2.425507590174674766e-02,1.947020692750811577e+00,7.269330245163291293e-01,1.652672757394611780e-02,2.582485041581094043e-01,-2.724581658840179443e-01,2.035891154780983925e+00
1.826904978044331107e-01,2.164161713793873787e+00,7.269330245163291293e-01,1.652672757394611780e-02,2.582485041581094043e-01,-2.724581658840179443e-01,2.035891154780983925e+00
1.826904978044331107e-01,1.947020692750811577e+00,9.133125143777578447e-01,1.652672757394611780e-02,2.582485041581094043e-01,-2.724581658840179443e-01,2.035891154780983925e+00
1.826904978044331107e-01,1.947020692750811577e+00,7.269330245163291293e-01,1.653094172105193382e-01,2.582485041581094043e-01,-2.724581658840179443e-01,2.035891154780983925e+00
1.826904978044331107e-01,1.947020692750811577e+00,7.269330245163291293e-01,1.652672757394611780e-02,6.088974353857338206e-01,-2.724581658840179443e-01,2.035891154780983925e+00
1.826904978044331107e-01,1.947020692750811577e+00,7.269330245163291293e-01,1.652672757394611780e-02,2.582485041581094043e-01,1.687615144997835159e+00,2.035891154780983925e+00
1.826904978044331107e-01,1.947020692750811577e+00,7.269330245163291293e-01,1.652672757394611780e-02,2.582485041581094043e-01,-2.724581658840179443e-01,2.522426612675189972e+00
1.826904978044331107e-01,1.947020692750811577e+00,7.269330245163291293e-01,1.652672757394611780e-02,2.582485041581094043e-01,-2.724581658840179443e-01,2.035891154780983925e+00
8.645266253128647271e-01,1.463238535448908806e+00,6.696765249129384978e-01,2.878218082804233080e-01,2.354657109826803207e-01,-5.891103148460388184e-01,1.545833446085453033e+00
8.640152420476079342e-01,1.463238535448908806e+00,6.696765249129384978e-01,2.878218082804233080e-01,2.354657109826803207e-01,-5.891103148460388184e-01,1.545833446085453033e+00
8.645266253128647271e-01,2.950500452890992165e+00,6.696765249129384978e-01,2.878218082804233080e-01,2.354657109826803207e-01,-5.891103148460388184e-01,1.545833446085453033e+00
8.645266253128647271e-01,1.463238535448908806e+00,8.385179239232092296e-01,2.878218082804233080e-01,2.354657109826803207e-01,-5.891103148460388184e-01,1.545833446085453033e+00
8.645266253128647271e-01,1.463238535448908806e+00,6.696765249129384978e-01,3.549589865375310516e-01,2.354657109826803207e-01,-5.891103148460388184e-01,1.545833446085453033e+00
8.645266253128647271e-01,1.463238535448908806e+00,6.696765249129384978e-01,2.878218082804233080e-01,7.809029649011790530e-01,-5.891103148460388184e-01,1.545833446085453033e+00
8.645266253128647271e-01,1.463238535448908806e+00,6.696765249129384978e-01,2.878218082804233080e-01,2.354657109826803207e-01,7.965592890977859497e-01,1.545833446085453033e+00
8.645266253128647271e-01,1.463238535448908806e+00,6.696765249129384978e-01,2.878218082804233080e-01,2.354657109826803207e-01,-5.891103148460388184e-01,1.403519703075289726e+00
8.645266253128647271e-01,2.950500452890992165e+00,8.385179239232092296e-01,3.549589865375310516e-01,7.809029649011790530e-01,7.965592890977859497e-01,1.403519703075289726e+00
8.640152420476079342e-01,1.463238535448908806e+00,8.385179239232092296e-01,3.549589865375310516e-01,7.809029649011790530e-01,7.965592890977859497e-01,1.403519703075289726e+00
8.640152420476079342e-01,2.950500452890992165e+00,6.696765249129384978e-01,3.549589865375310516e-01,7.809029649011790530e-01,7.965592890977859497e-01,1.403519703075289726e+00
8.640152420476079342e-01,2.950500452890992165e+00,8.385179239232092296e-01,2.878218082804233080e-01,7.809029649011790530e-01,7.965592890977859497e-01,1.403519703075289726e+00
8.640152420476079342e-01,2.950500452890992165e+00,8.385179239232092296e-01,3.549589865375310516e-01,2.354657109826803207e-01,7.965592890977859497e-01,1.403519703075289726e+00
8.640152420476079342e-01,2.950500452890992165e+00,8.385179239232092296e-01,3.549589865375310516e-01,7.809029649011790530e-01,-5.891103148460388184e-01,1.403519703075289726e+00
8.640152420476079342e-01,2.950500452890992165e+00,8.385179239232092296e-01,3.549589865375310516e-01,7.809029649011790530e-01,7.965592890977859497e-01,1.545833446085453033e+00
8.640152420476079342e-01,2.950500452890992165e+00,8.385179239232092296e-01,3.549589865375310516e-01,7.809029649011790530e-01,7.965592890977859497e-01,1.403519703075289726e+00
6.832794870529323994e-01,2.570344770327210426e+00,8.112613651435822693e-01,6.497185149230062795e-02,4.985270439647137564e-01,-1.060326099395751953e+00,2.258896825835108757e+00
5.194000830780715061e-01,2.570344770327210426e+00,8.112613651435822693e-01,6.497185149230062795e-02,4.985270439647137564e-01,-1.060326099395751953e+00,2.258896825835108757e+00
6.832794870529323994e-01,2.198280273005366325e+00,8.112613651435822693e-01,6.497185149230062795e-02,4.985270439647137564e-01,-1.060326099395751953e+00,2.258896825835108757e+00
6.832794870529323994e-01,2.570344770327210426e+00,9.230811609327793654e-01,6.497185149230062795e-02,4.985270439647137564e-01,-1.060326099395751953e+00,2.258896825835108757e+00
6.832794870529323994e-01,2.570344770327210426e+00,8.112613651435822693e-01,3.007587775774300254e-01,4.985270439647137564e-01,-1.060326099395751953e+00,2.258896825835108757e+00
6.832794870529323994e-01,2.570344770327210426e+00,8.112613651435822693e-01,6.497185149230062795e-02,6.516552358865738137e-01,-1.060326099395751953e+00,2.258896825835108757e+00
6.832794870529323994e-01,2.570344770327210426e+00,8.112613651435822693e-01,6.497185149230062795e-02,4.985270439647137564e-01,-1.427821964025497437e+00,2.258896825835108757e+00
6.832794870529323994e-01,2.570344770327210426e+00,8.112613651435822693e-01,6.497185149230062795e-02,4.985270439647137564e-01,-1.060326099395751953e+00,2.684242939576506615e+00
6.832794870529323994e-01,2.198280273005366325e+00,9.230811609327793654e-01,3.007587775774300254e-01,6.516552358865738137e-01,-1.427821964025497437e+00,2.684242939576506615e+00
5.194000830780715061e-01,2.570344770327210426e+00,9.230811609327793654e-01,3.007587775774300254e-01,6.516552358865738137e-01,-1.427821964025497437e+00,2.684242939576506615e+00
5.194000830780715061e-01,2.198280273005366325e+00,8.112613651435822693e-01,3.007587775774300254e-01,6.516552358865738137e-01,-1.427821964025497437e+00,2.684242939576506615e+00
5.194000830780715061e-01,2.198280273005366325e+00,9.230811609327793654e-01,6.497185149230062795e-02,6.516552358865738137e-01,-1.427821964025497437e+00,2.684242939576506615e+00
5.194000830780715061e-01,2.198280273005366325e+00,9.230811609327793654e-01,3.007587775774300254e-01,4.985270439647137564e-01,-1.427821964025497437e+00,2.684242939576506615e+00
5.194000830780715061e-01,2.198280273005366325e+00,9.230811609327793654e-01,3.007587775774300254e-01,6.516552358865738137e-01,-1.060326099395751953e+00,2.684242939576506615e+00
5.194000830780715061e-01,2.198280273005366325e+00,9.230811609327793654e-01,3.007587775774300254e-01,6.516552358865738137e-01,-1.427821964025497437e+00,2.258896825835108757e+00
5.194000830780715061e-01,2.198280273005366325e+00,9.230811609327793654e-01,3.007587775774300254e-01,6.516552358865738137e-01,-1.427821964025497437e+00,2.684242939576506615e+00
4.479888491798192374e-01,1.806920116767287254e+00,7.625870491471141710e-01,3.873998868465423628e-01,8.011922357603907807e-01,1.629926450550556183e-01,1.297873644158244133e+00
4.577567600551992744e-01,1.806920116767287254e+00,7.625870491471141710e-01,3.873998868465423628e-01,8.011922357603907807e-01,1.629926450550556183e-01,1.297873644158244133e+00
4.479888491798192374e-01,1.203101346269249916e+00,7.625870491471141710e-01,3.873998868465423628e-01,8.011922357603907807e-01,1.629926450550556183e-01,1.297873644158244133e+00
4.479888491798192374e-01,1.806920116767287254e+00,6.423935846798122240e-01,3.873998868465423628e-01,8.011922357603907807e-01,1.629926450550556183e-01,1.297873644158244133e+00
4.479888491798192374e-01,1.806920116767287254e+00,7.625870491471141710e-01,1.455674854107201210e-01,8.011922357603907807e-01,1.629926450550556183e-01,1.297873644158244133e+00
4.479888491798192374e-01,1.806920116767287254e+00,7.625870491471141710e-01,3.873998868465423628e-01,3.874138038605451362e-01,1.629926450550556183e-01,1.297873644158244133e+00
4.479888491798192374e-01,1.806920116767287254e+00,7.625870491471141710e-01,3.873998868465423628e-01,8.011922357603907807e-01,1.889909937977790833e+00,1.297873644158244133e+00
4.479888491798192374e-01,1.806920116767287254e+00,7.625870491471141710e-01,3.873998868465423628e-01,8.011922357603907807e-01,1.629926450550556183e-01,1.755244435742497444e+00
4.479888491798192374e-01,1.203101346269249916e+00,6.423935846798122240e-01,1.455674854107201210e-01,3.874138038605451362e-01,1.889909937977790833e+00,1.755244435742497444e+00
4.577567600551992744e-01,1.806920116767287254e+00,6.423935846798122240e-01,1.455674854107201210e-01,3.874138038605451362e-01,1.889909937977790833e+00,1.755244435742497444e+00
4.577567600551992744e-01,1.203101346269249916e+00,7.625870491471141710e-01,1.455674854107201210e-01,3.874138038605451362e-01,1.889909937977790833e+00,1.755244435742497444e+00
4.577567600551992744e-01,1.203101346269249916e+00,6.423935846798122240e-01,3.873998868465423628e-01,3.874138038605451362e-01,1.889909937977790833e+00,1.755244435742497444e+00
4.577567600551992744e-01,1.203101346269249916e+00,6.423935846798122240e-01,1.455674854107201210e-01,8.011922357603907807e-01,1.889909937977790833e+00,1.755244435742497444e+00
4.577567600551992744e-01,1.203101346269249916e+00,6.423935846798122240e-01,1.455674854107201210e-01,3.874138038605451362e-01,1.629926450550556183e-01,1.755244435742497444e+00
4.577567600551992744e-01,1.203101346269249916e+00,6.423935846798122240e-01,1.455674854107201210e-01,3.874138038605451362e-01,1.889909937977790833e+00,1.297873644158244133e+00
4.577567600551992744e-01,1.203101346269249916e+00,6.423935846798122240e-01,1.455674854107201210e-01,3.874138038605451362e-01,1.889909937977790833e+00,1.755244435742497444e+00
4.893614324741065724e-01,2.553837995976209641e+00,9.838647195417433711e-01,1.473503784928471005e-01,8.422384206205606183e-02,-6.969390362501144409e-01,1.647078884765505791e+00
5.432700863759964971e-01,2.553837995976209641e+00,9.838647195417433711e-01,1.473503784928471005e-01,8.422384206205606183e-02,-6.969390362501144409e-01,1.647078884765505791e+00
4.893614324741065724e-01,1.469520537182688713e+00,9.838647195417433711e-01,1.473503784928471005e-01,8.422384206205606183e-02,-6.969390362501144409e-01,1.647078884765505791e+00
4.893614324741065724e-01,2.553837995976209641e+00,8.973028142005204932e-01,1.473503784928471005e-01,8.422384206205606183e-02,-6.969390362501144409e-01,1.647078884765505791e+00
4.893614324741065724e-01,2.553837995976209641e+00,9.838647195417433711e-01,1.408926840778440270e-01,8.422384206205606183e-02,-6.969390362501144409e-01,1.647078884765505791e+00
4.893614324741065724e-01,2.553837995976209641e+00,9.838647195417433711e-01,1.473503784928471005e-01,1.994210060685873143e-01,-6.969390362501144409e-01,1.647078884765505791e+00
4.893614324741065724e-01,2.553837995976209641e+00,9.838647195417433711e-01,1.473503784928471005e-01,8.422384206205606183e-02,-9.228941649198532104e-01,1.647078884765505791e+00
4.893614324741065724e-01,2.553837995976209641e+00,9.838647195417433711e-01,1.473503784928471005e-01,8.422384206205606183e-02,-6.969390362501144409e-01,1.653251554816961288e+00
4.893614324741065724e-01,1.469520537182688713e+00,8.973028142005204932e-01,1.408926840778440270e-01,1.994210060685873143e-01,-9.228941649198532104e-01,1.653251554816961288e+00
5.432700863759964971e-01,2.553837995976209641e+00,8.973028142005204932e-01,1.408926840778440270e-01,1.994210060685873143e-01,-9.228941649198532104e-01,1.653251554816961288e+00
5.432700863759964971e-01,1.469520537182688713e+00,9.838647195417433711e-01,1.408926840778440270e-01,1.994210060685873143e-01,-9.228941649198532104e-01,1.653251554816961288e+00
5.432700863759964971e-01,1.469520537182688713e+00,8.973028142005204932e-01,1.473503784928471005e-01,1.994210060685873143e-01,-9.228941649198532104e-01,1.653251554816961288e+00
5.432700863759964971e-01,1.469520537182688713e+00,8.973028142005204932e-01,1.408926840778440270e-01,8.422384206205606183e-02,-9.228941649198532104e-01,1.653251554816961288e+00
5.432700863759964971e-01,1.469520537182688713e+00,8.973028142005204932e-01,1.408926840778440270e-01,1.994210060685873143e-01,-6.969390362501144409e-01,1.653251554816961288e+00
5.432700863759964971e-01,1.469520537182688713e+00,8.973028142005204932e-01,1.408926840778440270e-01,1.994210060685873143e-01,-9.228941649198532104e-01,1.647078884765505791e+00
5.432700863759964971e-01,1.469520537182688713e+00,8.973028142005204932e-01,1.408926840778440270e-01,1.994210060685873143e-01,-9.228941649198532104e-01,1.653251554816961288e+00
6.468249145336448791e-01,1.817750915884971619e+00,6.425423829350620508e-01,2.195162450522184505e-01,6.248666222207247545e-01,1.580612037330865860e+00,2.670418484136462212e+00
4.801758746895939400e-01,1.817750915884971619e+00,6.425423829350620508e-01,2.195162450522184505e-01,6.248666222207247545e-01,1.580612037330865860e+00,2.670418484136462212e+00
6.468249145336448791e-01,2.472876707091927528e+00,6.425423829350620508e-01,2.195162450522184505e-01,6.248666222207247545e-01,1.580612037330865860e+00,2.670418484136462212e+00
6.468249145336448791e-01,1.817750915884971619e+00,6.196510479412973282e-01,2.195162450522184505e-01,6.248666222207247545e-01,1.580612037330865860e+00,2.670418484136462212e+00
6.468249145336448791e-01,1.817750915884971619e+00,6.425423829350620508e-01,2.839142825361341549e-01,6.248666222207247545e-01,1.580612037330865860e+00,2.670418484136462212e+00
6.468249145336448791e-01,1.817750915884971619e+00,6.425423829350620508e-01,2.195162450522184505e-01,8.317052885890007241e-01,1.580612037330865860e+00,2.670418484136462212e+00
6.468249145336448791e-01,1.817750915884971619e+00,6.425423829350620508e-01,2.195162450522184505e-01,6.248666222207247545e-01,3.831532299518585205e-01,2.670418484136462212e+00
6.468249145336448791e-01,1.817750915884971619e+00,6.425423829350620508e-01,2.195162450522184505e-01,6.248666222207247545e-01,1.580612037330865860e+00,2.786228589713573456e+00
6.468249145336448791e-01,2.472876707091927528e+00,6.196510479412973282e-01,2.839142825361341549e-01,8.317052885890007241e-01,3.831532299518585205e-01,2.786228589713573456e+00
4.801758746895939400e-01,1.817750915884971619e+00,6.196510479412973282e-01,2.839142825361341549e-01,8.317052885890007241e-01,3.831532299518585205e-01,2.786228589713573456e+00
4.801758746895939400e-01,2.472876707091927528e+00,6.425423829350620508e-01,2.839142825361341549e-01,8.317052885890007241e-01,3.831532299518585205e-01,2.786228589713573456e+00
4.801758746895939400e-01,2.472876707091927528e+00,6.196510479412973282e-01,2.195162450522184505e-01,8.317052885890007241e-01,3.831532299518585205e-01,2.786228589713573456e+00
4.801758746895939400e-01,2.472876707091927528e+00,6.196510479412973282e-01,2.839142825361341549e-01,6.248666222207247545e-01,3.831532299518585205e-01,2.786228589713573456e+00
4.801758746895939400e-01,2.472876707091927528e+00,6.196510479412973282e-01,2.839142825361341549e-01,8.317052885890007241e-01,1.580612037330865860e+00,2.786228589713573456e+00
4.801758746895939400e-01,2.472876707091927528e+00,6.196510479412973282e-01,2.839142825361341549e-01,8.317052885890007241e-01,3.831532299518585205e-01,2.670418484136462212e+00
4.801758746895939400e-01,2.472876707091927528e+00,6.196510479412973282e-01,2.839142825361341549e-01,8.317052885890007241e-01,3.831532299518585205e-01,2.786228589713573456e+00
8.385878515522926513e-01,2.210156340152025223e+00,8.879106677044182883e-01,5.236845958977937726e-02,8.684960298240184118e-01,5.121735110878944397e-02,1.384219758212566376e+00
1.607583368755877151e-01,2.210156340152025223e+00,8.879106677044182883e-01,5.236845958977937726e-02,8.684960298240184118e-01,5.121735110878944397e-02,1.384219758212566376e+00
8.385878515522926513e-01,2.721190644428133965e+00,8.879106677044182883e-01,5.236845958977937726e-02,8.684960298240184118e-01,5.121735110878944397e-02,1.384219758212566376e+00
8.385878515522926513e-01,2.210156340152025223e+00,7.041889942344278230e-01,5.236845958977937726e-02,8.684960298240184118e-01,5.121735110878944397e-02,1.384219758212566376e+00
8.385878515522926513e-01,2.210156340152025223e+00,8.879106677044182883e-01,3.748213094845414539e-01,8.684960298240184118e-01,5.121735110878944397e-02,1.384219758212566376e+00
8.385878515522926513e-01,2.210156340152025223e+00,8.879106677044182883e-01,5.236845958977937726e-02,7.060967857949435045e-01,5.121735110878944397e-02,1.384219758212566376e+00
8.385878515522926513e-01,2.210156340152025223e+00,8.879106677044182883e-01,5.236845958977937726e-02,8.684960298240184118e-01,-1.767465993762016296e+00,1.384219758212566376e+00
8.385878515522926513e-01,2.210156340152025223e+00,8.879106677044182883e-01,5.236845958977937726e-02,8.684960298240184118e-01,5.121735110878944397e-02,1.004422917962074280e+00
8.385878515522926513e-01,2.721190644428133965e+00,7.041889942344278230e-01,3.748213094845414539e-01,7.060967857949435045e-01,-1.767465993762016296e+00,1.004422917962074280e+00
1.607583368755877151e-01,2.210156340152025223e+00,7.041889942344278230e-01,3.748213094845414539e-01,7.060967857949435045e-01,-1.767465993762016296e+00,1.004422917962074280e+00
1.607583368755877151e-01,2.721190644428133965e+00,8.879106677044182883e-01,3.748213094845414539e-01,7.060967857949435045e-01,-1.767465993762016296e+00,1.004422917962074280e+00
1.607583368755877151e-01,2.721190644428133965e+00,7.041889942344278230e-01,5.236845958977937726e-02,7.060967857949435045e-01,-1.767465993762016296e+00,1.004422917962074280e+00
1.607583368755877151e-01,2.721190644428133965e+00,7.041889942344278230e-01,3.748213094845414539e-01,8.684960298240184118e-01,-1.767465993762016296e+00,1.004422917962074280e+00
1.607583368755877151e-01,2.721190644428133965e+00,7.041889942344278230e-01,3.748213094845414539e-01,7.060967857949435045e-01,5.121735110878944397e-02,1.004422917962074280e+00
1.607583368755877151e-01,2.721190644428133965e+00,7.041889942344278230e-01,3.748213094845414539e-01,7.060967857949435045e-01,-1.767465993762016296e+00,1.384219758212566376e+00
1.607583368755877151e-01,2.721190644428133965e+00,7.041889942344278230e-01,3.748213094845414539e-01,7.060967857949435045e-01,-1.767465993762016296e+00,1.004422917962074280e+00
4.520597270689905023e-02,1.411567814648151398e+00,7.415433097723871381e-01,3.152621143031865691e-01,2.852391594089567217e-01,-1.171218022704124451e+00,2.423252366483211517e+00
8.396658381447196229e-01,1.411567814648151398e+00,7.415433097723871381e-01,3.152621143031865691e-01,2.852391594089567217e-01,-1.171218022704124451e+00,2.423252366483211517e+00
4.520597270689905023e-02,1.725158626213669777e+00,7.415433097723871381e-01,3.152621143031865691e-01,2.852391594089567217e-01,-1.171218022704124451e+00,2.423252366483211517e+00
4.520597270689905023e-02,1.411567814648151398e+00,8.127410591114312410e-01,3.152621143031865691e-01,2.852391594089567217e-01,-1.171218022704124451e+00,2.423252366483211517e+00
4.520597270689905023e-02,1.411567814648151398e+00,7.415433097723871381e-01,2.427895907312631676e-02,2.852391594089567217e-01,-1.171218022704124451e+00,2.423252366483211517e+00
4.520597270689905023e-02,1.411567814648151398e+00,7.415433097723871381e-01,3.152621143031865691e-01,3.251668161712586436e-01,-1.171218022704124451e+00,2.423252366483211517e+00
4.520597270689905023e-02,1.411567814648151398e+00,7.415433097723871381e-01,3.152621143031865691e-01,2.852391594089567217e-01,1.289737254381179810e+00,2.423252366483211517e+00
4.520597270689905023e-02,1.411567814648151398e+00,7.415433097723871381e-01,3.152621143031865691e-01,2.852391594089567217e-01,-1.171218022704124451e+00,2.435011196881532669e+00
4.520597270689905023e-02,1.725158626213669777e+00,8.127410591114312410e-01,2.427895907312631676e-02,3.251668161712586436e-01,1.289737254381179810e+00,2.435011196881532669e+00
8.396658381447196229e-01,1.411567814648151398e+00,8.127410591114312410e-01,2.427895907312631676e-02,3.251668161712586436e-01,1.289737254381179810e+00,2.435011196881532669e+00
8.396658381447196229e-01,1.725158626213669777e+00,7.415433097723871381e-01,2.427895907312631676e-02,3.251668161712586436e-01,1.289737254381179810e+00,2.435011196881532669e+00
8.396658381447196229e-01,1.725158626213669777e+00,8.127410591114312410e-01,3.152621143031865691e-01,3.251668161712586436e-01,1.289737254381179810e+00,2.435011196881532669e+00
8.396658381447196229e-01,1.725158626213669777e+00,8.127410591114312410e-01,2.427895907312631676e-02,2.852391594089567217e-01,1.289737254381179810e+00,2.435011196881532669e+00
8.396658381447196229e-01,1.725158626213669777e+00,8.127410591114312410e-01,2.427895907312631676e-02,3.251668161712586436e-01,-1.171218022704124451e+00,2.435011196881532669e+00
8.396658381447196229e-01,1.725158626213669777e+00,8.127410591114312410e-01,2.427895907312631676e-02,3.251668161712586436e-01,1.289737254381179810e+00,2.423252366483211517e+00
8.396658381447196229e-01,1.725158626213669777e+00,8.127410591114312410e-01,2.427895907312631676e-02,3.251668161712586436e-01,1.289737254381179810e+00,2.435011196881532669e+00
2.400484882574528411e-01,2.404361691325902939e+00,6.513062815926968785e-01,3.604479713272303321e-01,4.155613134615122606e-01,-4.472680091857910156e-01,1.016394967213273048e+00
1.297285594977438429e-02,2.404361691325902939e+00,6.513062815926968785e-01,3.604479713272303321e-01,4.155613134615122606e-01,-4.472680091857910156e-01,1.016394967213273048e+00
2.400484882574528411e-01,2.898092487826943398e+00,6.513062815926968785e-01,3.604479713272303321e-01,4.155613134615122606e-01,-4.472680091857910156e-01,1.016394967213273048e+00
2.400484882574528411e-01,2.404361691325902939e+00,6.579907984659075781e-01,3.604479713272303321e-01,4.155613134615122606e-01,-4.472680091857910156e-01,1.016394967213273048e+00
2.400484882574528411e-01,2.404361691325902939e+00,6.513062815926968785e-01,3.255646357871592178e-01,4.155613134615122606e-01,-4.472680091857910156e-01,1.016394967213273048e+00
2.400484882574528411e-01,2.404361691325902939e+00,6.513062815926968785e-01,3.604479713272303321e-01,4.770389497280120294e-01,-4.472680091857910156e-01,1.016394967213273048e+00
2.400484882574528411e-01,2.404361691325902939e+00,6.513062815926968785e-01,3.604479713272303321e-01,4.155613134615122606e-01,-1.196023698896169662e+00,1.016394967213273048e+00
2.400484882574528411e-01,2.404361691325902939e+00,6.513062815926968785e-01,3.604479713272303321e-01,4.155613134615122606e-01,-4.472680091857910156e-01,2.603231543675065041e+00
2.400484882574528411e-01,2.898092487826943398e+00,6.579907984659075781e-01,3.255646357871592178e-01,4.770389497280120294e-01,-1.196023698896169662e+00,2.603231543675065041e+00
1.297285594977438429e-02,2.404361691325902939e+00,6.579907984659075781e-01,3.255646357871592178e-01,4.770389497280120294e-01,-1.196023698896169662e+00,2.603231543675065041e+00
1.297285594977438429e-02,2.898092487826943398e+00,6.513062815926968785e-01,3.255646357871592178e-01,4.770389497280120294e-01,-1.196023698896169662e+00,2.603231543675065041e+00
1.297285594977438429e-02,2.898092487826943398e+00,6.579907984659075781e-01,3.604479713272303321e-01,4.770389497280120294e-01,-1.196023698896169662e+00,2.603231543675065041e+00
1.297285594977438429e-02,2.898092487826943398e+00,6.579907984659075781e-01,3.255646357871592178e-01,4.155613134615122606e-01,-1.196023698896169662e+00,2.603231543675065041e+00
1.297285594977438429e-02,2.898092487826943398e+00,6.579907984659075781e-01,3.255646357871592178e-01,4.770389497280120294e-01,-4.472680091857910156e-01,2.603231543675065041e+00
1.297285594977438429e-02,2.898092487826943398e+00,6.579907984659075781e-01,3.255646357871592178e-01,4.770389497280120294e-01,-1.196023698896169662e+00,1.016394967213273048e+00
1.297285594977438429e-02,2.898092487826943398e+00,6.579907984659075781e-01,3.255646357871592178e-01,4.770389497280120294e-01,-1.196023698896169662e+00,2.603231543675065041e+00
8.922772783692926035e-01,1.230780780315399170e+00,8.951204443909227537e-01,9.173334894701838660e-02,7.733916053548455238e-01,1.329227615147829056e+00,2.039856458082795143e+00
9.408607796858996508e-01,1.230780780315399170e+00,8.951204443909227537e-01,9.173334894701838660e-02,7.733916053548455238e-01,1.329227615147829056e+00,2.039856458082795143e+00
8.922772783692926035e-01,1.893881706520915031e+00,8.951204443909227537e-01,9.173334894701838660e-02,7.733916053548455238e-01,1.329227615147829056e+00,2.039856458082795143e+00
8.922772783692926035e-01,1.230780780315399170e+00,9.562101230956614462e-01,9.173334894701838660e-02,7.733916053548455238e-01,1.329227615147829056e+00,2.039856458082795143e+00
8.922772783692926035e-01,1.230780780315399170e+00,8.951204443909227537e-01,7.248657980933785605e-02,7.733916053548455238e-01,1.329227615147829056e+00,2.039856458082795143e+00
8.922772783692926035e-01,1.230780780315399170e+00,8.951204443909227537e-01,9.173334894701838660e-02,5.479354035109281762e-01,1.329227615147829056e+00,2.039856458082795143e+00
8.922772783692926035e-01,1.230780780315399170e+00,8.951204443909227537e-01,9.173334894701838660e-02,7.733916053548455238e-01,1.736236918717622757e+00,2.039856458082795143e+00
8.922772783692926035e-01,1.230780780315399170e+00,8.951204443909227537e-01,9.173334894701838660e-02,7.733916053548455238e-01,1.329227615147829056e+00,1.953374473378062248e+00
8.922772783692926035e-01,1.893881706520915031e+00,9.562101230956614462e-01,7.248657980933785605e-02,5.479354035109281762e-01,1.736236918717622757e+00,1.953374473378062248e+00
9.408607796858996508e-01,1.230780780315399170e+00,9.562101230956614462e-01,7.248657980933785605e-02,5.479354035109281762e-01,1.736236918717622757e+00,1.953374473378062248e+00
9.408607796858996508e-01,1.893881706520915031e+00,8.951204443909227537e-01,7.248657980933785605e-02,5.479354035109281762e-01,1.736236918717622757e+00,1.953374473378062248e+00
9.408607796858996508e-01,1.893881706520915031e+00,9.562101230956614462e-01,9.173334894701838660e-02,5.479354035109281762e-01,1.736236918717622757e+00,1.953374473378062248e+00
9.408607796858996508e-01,1.893881706520915031e+00,9.562101230956614462e-01,7.248657980933785605e-02,7.733916053548455238e-01,1.736236918717622757e+00,1.953374473378062248e+00
9.408607796858996508e-01,1.893881706520915031e+00,9.562101230956614462e-01,7.248657980933785605e-02,5.479354035109281762e-01,1.329227615147829056e+00,1.953374473378062248e+00
9.408607796858996508e-01,1.893881706520915031e+00,9.562101230956614462e-01,7.248657980933785605e-02,5.479354035109281762e-01,1.736236918717622757e+00,2.039856458082795143e+00
9.408607796858996508e-01,1.893881706520915031e+00,9.562101230956614462e-01,7.248657980933785605e-02,5.479354035109281762e-01,1.736236918717622757e+00,1.953374473378062248e+00
5.931396920792758598e-01,2.873056564480066299e+00,7.563920494727790489e-01,2.658333318866789585e-01,5.231576302088797314e-01,8.045375235378742218e-01,1.764781605452299118e+00
6.900556075945496470e-01,2.873056564480066299e+00,7.563920494727790489e-01,2.658333318866789585e-01,5.231576302088797314e-01,8.045375235378742218e-01,1.764781605452299118e+00
5.931396920792758598e-01,1.145583147183060646e+00,7.563920494727790489e-01,2.658333318866789585e-01,5.231576302088797314e-01,8.045375235378742218e-01,1.764781605452299118e+00
5.931396920792758598e-01,2.873056564480066299e+00,8.457718789111823288e-01,2.658333318866789585e-01,5.231576302088797314e-01,8.045375235378742218e-01,1.764781605452299118e+00
5.931396920792758598e-01,2.873056564480066299e+00,7.563920494727790489e-01,1.892920420784503510e-01,5.231576302088797314e-01,8.045375235378742218e-01,1.764781605452299118e+00
5.931396920792758598e-01,2.873056564480066299e+00,7.563920494727790489e-01,2.658333318866789585e-01,8.705553821288048999e-01,8.045375235378742218e-01,1.764781605452299118e+00
